fileName	Label	F0[Hz]	F1[Hz]	F2[Hz]	F3[Hz]	F4[Hz]	F1[Bark]	F2[Bark]	F3[Bark]	F4[Bark]
subj_22_kiggif_AF2_38	I	236	412	1046	2597	4189	4	9	15	18
subj_22_kiggif_AF2_41	I	237	465	1277	2592	3189	5	10	15	16
subj_22_kiggif_MN1_17	I	309	631	1538	2767	3544	6	11	15	17
subj_22_kiggif_MN1_53	I	276	352	1302	2532	3321	4	10	14	16
subj_22_kiggif_MN1_8	I	297	567	1486	2738	3346	6	11	15	16
subj_22_kiggif_Pre_18	I	244	373	2594	3331	4190	4	15	16	18
subj_22_kiggif_Pre_4	I	238	436	2596	3120	4356	4	15	16	18
subj_22_kiggif_Pre_48	I	232	401	2604	3111	4225	4	15	16	18
subj_22_piffif_10_Post	I	226	337	2490	3265	4128	3	14	16	18
subj_22_piffif_19_Post	I	225	342	2666	3477	4285	4	15	17	18
subj_22_piffif_48_Post	I	221	404	2163	3138	4418	4	13	16	18
subj_22_piffif_AF2_45	I	229	459	1612	2636	4417	5	11	15	18
subj_22_piffif_AF2_8	I	250	492	1486	2633	4123	5	11	15	18
subj_22_piffif_AF2_9	I	247	487	1532	2677	4290	5	11	15	18
subj_22_piffif_MN1_12	I	290	465	1463	2943	3413	5	11	16	17
subj_22_piffif_MN1_20	I	289	459	1460	2702	3525	5	11	15	17
subj_22_piffif_MN1_24	I	298	424	1453	2933	3161	4	11	15	16
subj_22_piffif_Pre_15	I	244	418	2418	3266	4212	4	14	16	18
subj_22_piffif_Pre_30	I	237	377	2561	3348	4298	4	15	16	18
subj_22_piffif_Pre_47	I	233	346	2560	3277	4218	4	15	16	18
subj_22_tissif_29_Post	I	238	378	2555	3221	4295	4	15	16	18
subj_22_tissif_6_Post	I	232	306	2508	3496	4311	3	14	17	18
subj_22_tissif_9_Post	I	238	374	2569	3207	4209	4	15	16	18
subj_22_tissif_AF2_33	I	235	474	1567	2670	3310	5	11	15	16
subj_22_tissif_AF2_46	I	232	462	1612	2567	4001	5	11	15	18
subj_22_tissif_AF2_53	I	234	402	1375	2595	4270	4	10	15	18
subj_22_tissif_MN1_18	I	284	578	1357	2486	3204	6	10	14	16
subj_22_tissif_MN1_27	I	296	483	1394	2420	3543	5	11	14	17
subj_22_tissif_MN1_29	I	323	618	1611	2653	3666	6	11	15	17
subj_22_tissif_Pre_1	I	253	495	2266	3243	4498	5	14	16	18
subj_22_tissif_Pre_29	I	237	467	2302	3249	4269	5	14	16	18
subj_22_tissif_Pre_8	I	242	387	2671	3402	4240	4	15	17	18
subj_23_kiggif_17_Post	I	297	542	2437	3204	4263	5	14	16	18
subj_23_kiggif_43_Post	I	286	561	2273	3187	4243	5	14	16	18
subj_23_kiggif_50_Post	I	287	572	2373	3064	3928	6	14	16	17
subj_23_kiggif_AF2_10	I	309	524	2396	3061	3967	5	14	16	18
subj_23_kiggif_AF2_15	I	307	565	2438	3213	4234	5	14	16	18
subj_23_kiggif_AF2_19	I	307	527	2490	3294	3753	5	14	16	17
subj_23_kiggif_MN1_13	I	350	651	2432	3270	4228	6	14	16	18
subj_23_kiggif_MN1_22	I	364	494	2507	3123	4169	5	14	16	18
subj_23_kiggif_MN1_51	I	390	489	2343	3019	4362	5	14	16	18
subj_23_kiggif_Pre_15	I	281	511	2469	2986	4217	5	14	16	18
subj_23_kiggif_Pre_17	I	280	521	2454	3042	4276	5	14	16	18
subj_23_kiggif_Pre_41	I	292	525	2403	3181	4151	5	14	16	18
subj_23_piffif_19_Post	I	215	425	1980	2765	4303	4	13	15	18
subj_23_piffif_26_Post	I	301	584	2105	2763	4209	6	13	15	18
subj_23_piffif_30_Post	I	300	557	2123	2848	4142	5	13	15	18
subj_23_piffif_AF2_11	I	312	577	2186	3028	4342	6	13	16	18
subj_23_piffif_AF2_20	I	311	599	2168	3008	4054	6	13	16	18
subj_23_piffif_AF2_7	I	301	595	2120	3009	4109	6	13	16	18
subj_23_piffif_MN1_15	I	358	537	2029	2937	3995	5	13	15	18
subj_23_piffif_MN1_2	I	360	551	2156	2903	3948	5	13	15	18
subj_23_piffif_Pre_31	I	288	563	2071	2621	4055	5	13	15	18
subj_23_piffif_Pre_7	I	272	520	1984	2605	4041	5	13	15	18
subj_23_tissif_32_Post	I	280	585	2124	3183	4290	6	13	16	18
subj_23_tissif_33_Post	I	293	579	2063	3221	4378	6	13	16	18
subj_23_tissif_38_Post	I	290	568	2022	3175	4477	6	13	16	18
subj_23_tissif_AF2_21	I	309	544	2138	3134	4459	5	13	16	18
subj_23_tissif_AF2_24	I	304	555	2131	3053	4464	5	13	16	18
subj_23_tissif_AF2_30	I	300	593	2088	3022	4429	6	13	16	18
subj_23_tissif_MN1_3	I	344	610	2079	3101	4163	6	13	16	18
subj_23_tissif_MN1_4	I	325	630	2249	3093	3667	6	14	16	17
subj_23_tissif_MN1_50	I	376	675	2087	3046	4355	6	13	16	18
subj_23_tissif_Pre_22	I	285	570	2061	3085	4233	6	13	16	18
subj_23_tissif_Pre_44	I	288	557	2155	3195	4293	5	13	16	18
subj_23_tissif_Pre_8	I	268	484	2139	2990	4234	5	13	16	18
subj_26_kiggif_21_Post	I	288	566	2159	2582	4036	6	13	15	18
subj_26_kiggif_24_Post	I	295	546	2382	2484	4261	5	14	14	18
subj_26_kiggif_25_Post	I	290	561	2201	2579	4066	5	14	15	18
subj_26_kiggif_AF2_10	I	264	501	2462	3132	3994	5	14	16	18
subj_26_kiggif_AF2_12	I	269	469	2533	3113	4186	5	14	16	18
subj_26_kiggif_AF2_40	I	273	450	2539	2689	4349	5	15	15	18
subj_26_kiggif_MN1_28	I	272	521	2156	2724	4082	5	13	15	18
subj_26_kiggif_MN1_30	I	266	494	2027	2483	4035	5	13	14	18
subj_26_kiggif_MN1_38	I	270	477	2169	2633	4068	5	13	15	18
subj_26_kiggif_Pre_2	I	258	479	2579	2941	4241	5	15	15	18
subj_26_kiggif_Pre_36	I	274	487	2211	2525	4067	5	14	14	18
subj_26_kiggif_Pre_39	I	263	488	2326	2617	4053	5	14	15	18
subj_26_piffif_17_Post	I	279	550	1986	2720	4064	5	13	15	18
subj_26_piffif_19_Post	I	295	580	2084	2909	4119	6	13	15	18
subj_26_piffif_37_Post	I	291	565	2033	2698	4079	5	13	15	18
subj_26_piffif_AF2_14	I	269	494	2147	2703	4024	5	13	15	18
subj_26_piffif_AF2_22	I	237	481	1956	2566	3947	5	13	15	18
subj_26_piffif_AF2_23	I	247	499	1888	2644	4000	5	13	15	18
subj_26_piffif_MN1_16	I	275	552	1894	2521	4053	5	13	14	18
subj_26_piffif_MN1_44	I	284	556	2001	2539	4019	5	13	15	18
subj_26_piffif_MN1_5	I	264	537	2059	2514	3988	5	13	14	18
subj_26_piffif_Pre_13	I	252	502	1966	2588	3877	5	13	15	17
subj_26_piffif_Pre_16	I	260	514	2056	2449	3898	5	13	14	17
subj_26_piffif_Pre_46	I	251	499	1991	2653	3979	5	13	15	18
subj_26_tissif_18_Post	I	284	539	1955	2836	4219	5	13	15	18
subj_26_tissif_23_Post	I	283	552	1974	2742	4444	5	13	15	18
subj_26_tissif_52_Post	I	272	512	2097	2687	4179	5	13	15	18
subj_26_tissif_AF2_17	I	288	528	2052	2816	4264	5	13	15	18
subj_26_tissif_AF2_20	I	259	498	2030	2589	4173	5	13	15	18
subj_26_tissif_AF2_8	I	265	506	2044	2852	4373	5	13	15	18
subj_26_tissif_MN1_14	I	279	569	1913	2741	4424	6	13	15	18
subj_26_tissif_MN1_19	I	277	533	1882	2764	4397	5	12	15	18
subj_26_tissif_MN1_8	I	266	528	1857	2510	4046	5	12	14	18
subj_26_tissif_Pre_11	I	244	484	1888	2730	4218	5	13	15	18
subj_26_tissif_Pre_21	I	249	497	1937	2753	4430	5	13	15	18
subj_26_tissif_Pre_40	I	249	495	1993	2826	4401	5	13	15	18
subj_27_kiggif_17_Post	I	280	367	2210	2828	3611	4	14	15	17
subj_27_kiggif_23_Post	I	275	373	2179	2778	3848	4	13	15	17
subj_27_kiggif_37_Post	I	255	392	2298	2797	3854	4	14	15	17
subj_27_kiggif_AF2_18	I	279	320	2218	2789	3837	3	14	15	17
subj_27_kiggif_AF2_20	I	273	354	2166	2793	3823	4	13	15	17
subj_27_kiggif_AF2_9	I	290	412	2311	2905	3841	4	14	15	17
subj_27_kiggif_MN1_39	I	282	487	2216	2828	3623	5	14	15	17
subj_27_kiggif_MN1_47	I	288	503	2293	2882	3654	5	14	15	17
subj_27_kiggif_MN1_51	I	285	490	2290	2801	3693	5	14	15	17
subj_27_kiggif_Pre_25	I	264	536	2104	2878	3814	5	13	15	17
subj_27_kiggif_Pre_28	I	267	343	2217	2662	3682	4	14	15	17
subj_27_kiggif_Pre_53	I	280	371	2237	2718	3562	4	14	15	17
subj_27_piffif_34_Post	I	288	514	2006	2644	3748	5	13	15	17
subj_27_piffif_43_Post	I	253	492	2004	2725	3779	5	13	15	17
subj_27_piffif_48_Post	I	295	501	1916	2848	3769	5	13	15	17
subj_27_piffif_AF2_42	I	276	386	1901	2560	3556	4	13	15	17
subj_27_piffif_AF2_47	I	281	448	1941	2804	3673	5	13	15	17
subj_27_piffif_AF2_50	I	277	435	1836	2498	3573	4	12	14	17
subj_27_piffif_MN1_13	I	308	579	2149	3131	3706	6	13	16	17
subj_27_piffif_MN1_15	I	252	520	2058	2705	3492	5	13	15	17
subj_27_piffif_MN1_2	I	304	603	2045	2727	3634	6	13	15	17
subj_27_piffif_Pre_26	I	269	385	1884	2654	3803	4	12	15	17
subj_27_piffif_Pre_43	I	266	431	2001	2661	3742	4	13	15	17
subj_27_piffif_Pre_46	I	295	408	2052	2784	3809	4	13	15	17
subj_27_tissif_25_Post	I	272	381	2052	2729	4016	4	13	15	18
subj_27_tissif_3_Post	I	277	394	1972	2823	3811	4	13	15	17
subj_27_tissif_50_Post	I	263	409	2113	2943	4202	4	13	16	18
subj_27_tissif_AF2_16	I	285	406	1999	2976	3703	4	13	16	17
subj_27_tissif_AF2_34	I	267	376	1981	2655	3800	4	13	15	17
subj_27_tissif_AF2_46	I	280	400	1942	2806	3845	4	13	15	17
subj_27_tissif_MN1_20	I	316	515	1980	2833	3806	5	13	15	17
subj_27_tissif_MN1_33	I	310	431	2148	2811	3602	4	13	15	17
subj_27_tissif_MN1_9	I	309	534	2062	2722	3568	5	13	15	17
subj_27_tissif_Pre_0	I	268	318	2140	2942	4074	3	13	16	18
subj_27_tissif_Pre_18	I	263	372	2110	3059	3885	4	13	16	17
subj_27_tissif_Pre_40	I	267	314	2106	2924	4306	3	13	15	18
subj_28_kiggif_16_Post	I	252	263	2622	3273	4360	3	15	16	18
subj_28_kiggif_20_Post	I	214	359	2091	2674	3874	4	13	15	17
subj_28_kiggif_26_Post	I	226	363	2589	3105	4319	4	15	16	18
subj_28_kiggif_AF2_35	I	263	424	1600	2595	3958	4	11	15	18
subj_28_kiggif_AF2_4	I	236	430	1246	2620	3943	4	10	15	18
subj_28_kiggif_AF2_45	I	234	439	1173	2592	4005	4	9	15	18
subj_28_kiggif_MN1_11	I	275	617	1415	2407	3202	6	11	14	16
subj_28_kiggif_MN1_12	I	297	508	1451	2396	3732	5	11	14	17
subj_28_kiggif_MN1_3	I	282	517	1754	2495	3652	5	12	14	17
subj_28_kiggif_Pre_31	I	198	373	2550	3172	4280	4	15	16	18
subj_28_kiggif_Pre_49	I	203	373	2504	2690	4182	4	14	15	18
subj_28_kiggif_Pre_50	I	199	382	2539	2950	4152	4	15	16	18
subj_28_piffif_11_Post	I	208	392	1881	2586	4088	4	12	15	18
subj_28_piffif_22_Post	I	218	395	2046	2621	4193	4	13	15	18
subj_28_piffif_37_Post	I	87	465	1956	2607	4149	5	13	15	18
subj_28_piffif_AF2_14	I	218	407	1333	2719	4222	4	10	15	18
subj_28_piffif_AF2_36	I	248	460	1485	2607	4210	5	11	15	18
subj_28_piffif_AF2_7	I	236	442	1351	3080	4187	4	10	16	18
subj_28_piffif_MN1_36	I	270	439	1325	2550	3371	4	10	15	16
subj_28_piffif_MN1_44	I	268	461	1292	2822	3819	5	10	15	17
subj_28_piffif_MN1_48	I	289	525	1180	2353	3363	5	10	14	16
subj_28_piffif_Pre_14	I	209	353	2538	3286	4221	4	14	16	18
subj_28_piffif_Pre_29	I	208	398	1898	2648	3749	4	13	15	17
subj_28_piffif_Pre_41	I	99	418	2238	2710	4411	4	14	15	18
subj_28_tissif_17_Post	I	225	421	2403	3040	4606	4	14	16	19
subj_28_tissif_31_Post	I	223	404	2289	2789	3998	4	14	15	18
subj_28_tissif_33_Post	I	247	460	2074	2630	3402	5	13	15	16
subj_28_tissif_AF2_2	I	237	465	1515	2579	4175	5	11	15	18
subj_28_tissif_AF2_21	I	208	387	1391	2737	4116	4	11	15	18
subj_28_tissif_AF2_32	I	241	465	1192	2374	4087	5	10	14	18
subj_28_tissif_MN1_31	I	283	550	1410	2507	3842	5	11	14	17
subj_28_tissif_MN1_49	I	268	496	1348	2443	3655	5	10	14	17
subj_28_tissif_MN1_50	I	277	500	1176	2343	3736	5	9	14	17
subj_28_tissif_Pre_0	I	197	380	2260	3013	4249	4	14	16	18
subj_28_tissif_Pre_19	I	195	367	2308	2971	4336	4	14	16	18
subj_28_tissif_Pre_42	I	205	386	2295	3511	4482	4	14	17	18
subj_30_kiggif_22_Post	I	248	469	2138	2709	3166	5	13	15	16
subj_30_kiggif_2_Post	I	272	441	2205	2743	3846	4	14	15	17
subj_30_kiggif_9_Post	I	248	447	2159	2661	3710	4	13	15	17
subj_30_kiggif_AF2_0	I	269	416	2138	2863	3421	4	13	15	17
subj_30_kiggif_AF2_13	I	253	476	2251	2696	3659	5	14	15	17
subj_30_kiggif_AF2_47	I	277	423	2230	2908	3313	4	14	15	16
subj_30_kiggif_MN1_36	I	299	592	2094	2709	3535	6	13	15	17
subj_30_kiggif_MN1_45	I	304	502	2142	2793	3569	5	13	15	17
subj_30_kiggif_MN1_50	I	308	619	2159	2714	3316	6	13	15	16
subj_30_kiggif_Pre_25	I	261	398	2122	2864	3627	4	13	15	17
subj_30_kiggif_Pre_43	I	251	478	2193	2975	3207	5	14	16	16
subj_30_kiggif_Pre_44	I	231	441	2252	2835	3747	4	14	15	17
subj_30_piffif_13_Post	I	266	388	1970	2667	3522	4	13	15	17
subj_30_piffif_20_Post	I	236	476	1961	2689	3319	5	13	15	16
subj_30_piffif_51_Post	I	269	460	1894	2693	3697	5	13	15	17
subj_30_piffif_AF2_30	I	263	458	1946	2661	3613	5	13	15	17
subj_30_piffif_AF2_35	I	270	493	1935	2682	3235	5	13	15	16
subj_30_piffif_AF2_37	I	288	561	2029	2948	3040	5	13	16	16
subj_30_piffif_MN1_13	I	296	589	2052	2871	3200	6	13	15	16
subj_30_piffif_MN1_29	I	282	567	1956	2821	3478	6	13	15	17
subj_30_piffif_MN1_48	I	296	579	1991	2662	3281	6	13	15	16
subj_30_piffif_Pre_2	I	250	503	1972	2728	3134	5	13	15	16
subj_30_piffif_Pre_23	I	250	485	1953	2551	3633	5	13	15	17
subj_30_piffif_Pre_49	I	273	459	1866	2695	3342	5	12	15	16
subj_30_tissif_39_Post	I	249	460	1936	2828	3608	5	13	15	17
subj_30_tissif_44_Post	I	265	345	1898	2674	3161	4	13	15	16
subj_30_tissif_7_Post	I	252	462	2000	2888	3304	5	13	15	16
subj_30_tissif_AF2_14	I	241	484	1947	2719	3092	5	13	15	16
subj_30_tissif_AF2_26	I	247	495	2066	2958	3258	5	13	16	16
subj_30_tissif_AF2_28	I	257	494	1950	2534	3343	5	13	14	16
subj_30_tissif_MN1_12	I	289	551	2014	2623	2901	5	13	15	15
subj_30_tissif_MN1_30	I	276	487	1905	2824	3014	5	13	15	16
subj_30_tissif_MN1_34	I	284	540	1981	2789	3671	5	13	15	17
subj_30_tissif_Pre_0	I	203	416	1978	2784	3699	4	13	15	17
subj_30_tissif_Pre_12	I	233	467	2028	2737	3786	5	13	15	17
subj_30_tissif_Pre_27	I	262	424	2090	2852	3797	4	13	15	17
subj_31_kiggif_0_Post	I	375	436	2377	2850	4195	4	14	15	18
subj_31_kiggif_12_Post	I	319	476	2529	3077	4454	5	14	16	18
subj_31_kiggif_39_Post	I	293	556	2374	2962	4259	5	14	16	18
subj_31_kiggif_AF2_33	I	299	541	2466	2912	4210	5	14	15	18
subj_31_kiggif_AF2_35	I	306	510	2435	3056	4301	5	14	16	18
subj_31_kiggif_AF2_42	I	299	518	2378	2949	4251	5	14	16	18
subj_31_kiggif_MN1_35	I	357	687	2227	2959	4224	6	14	16	18
subj_31_kiggif_MN1_37	I	393	721	2273	3082	4422	7	14	16	18
subj_31_kiggif_MN1_43	I	365	647	2207	2913	4088	6	14	15	18
subj_31_kiggif_Pre_46	I	288	549	2537	3113	4287	5	14	16	18
subj_31_kiggif_Pre_51	I	292	521	2612	3141	4277	5	15	16	18
subj_31_kiggif_Pre_6	I	275	525	2467	3014	4204	5	14	16	18
subj_31_piffif_14_Post	I	303	578	2112	3022	4296	6	13	16	18
subj_31_piffif_37_Post	I	299	584	2089	3075	4218	6	13	16	18
subj_31_piffif_5_Post	I	290	579	2105	3072	4341	6	13	16	18
subj_31_piffif_AF2_16	I	286	560	2264	3143	4349	5	14	16	18
subj_31_piffif_AF2_26	I	277	539	2129	3099	4279	5	13	16	18
subj_31_piffif_AF2_30	I	282	547	2146	3152	4265	5	13	16	18
subj_31_piffif_MN1_2	I	337	656	2068	3027	4129	6	13	16	18
subj_31_piffif_MN1_40	I	378	754	2137	3036	4413	7	13	16	18
subj_31_piffif_MN1_46	I	385	776	2305	3011	4256	7	14	16	18
subj_31_piffif_Pre_18	I	279	537	2215	3134	4301	5	14	16	18
subj_31_piffif_Pre_20	I	267	522	2292	3161	4352	5	14	16	18
subj_31_piffif_Pre_5	I	288	549	2233	3145	4309	5	14	16	18
subj_31_tissif_29_Post	I	322	532	2198	3216	4395	5	14	16	18
subj_31_tissif_35_Post	I	311	599	2135	3097	4322	6	13	16	18
subj_31_tissif_3_Post	I	320	632	2120	3136	4458	6	13	16	18
subj_31_tissif_AF2_25	I	274	582	2105	3112	4193	6	13	16	18
subj_31_tissif_AF2_48	I	304	547	2121	3132	4276	5	13	16	18
subj_31_tissif_AF2_6	I	284	540	2104	3133	4290	5	13	16	18
subj_31_tissif_MN1_21	I	339	625	2033	3093	4044	6	13	16	18
subj_31_tissif_MN1_22	I	349	705	2091	3147	4292	7	13	16	18
subj_31_tissif_MN1_38	I	371	679	2210	3153	4241	6	14	16	18
subj_31_tissif_Pre_14	I	244	494	2043	3291	4426	5	13	16	18
subj_31_tissif_Pre_44	I	305	571	2143	3170	4267	6	13	16	18
subj_31_tissif_Pre_48	I	288	523	2220	3196	4363	5	14	16	18
subj_32_kiggif_21_Post	I	196	431	2329	2953	3873	4	14	16	17
subj_32_kiggif_30_Post	I	248	412	2356	2889	3921	4	14	15	17
subj_32_kiggif_32_Post	I	248	432	2314	2766	3951	4	14	15	18
subj_32_kiggif_AF2_22	I	278	521	1424	2439	3351	5	11	14	16
subj_32_kiggif_AF2_25	I	278	547	1428	2788	3656	5	11	15	17
subj_32_kiggif_AF2_6	I	270	525	1639	2996	3477	5	12	16	17
subj_32_kiggif_MN1_12	I	301	569	1515	3026	4059	6	11	16	18
subj_32_kiggif_MN1_39	I	288	564	1446	2913	3918	5	11	15	17
subj_32_kiggif_MN1_50	I	295	579	1482	2983	3830	6	11	16	17
subj_32_kiggif_Pre_28	I	233	457	2312	2718	3706	5	14	15	17
subj_32_kiggif_Pre_35	I	234	446	2324	2847	3721	4	14	15	17
subj_32_kiggif_Pre_6	I	242	433	2287	2798	3809	4	14	15	17
subj_32_piffif_29_Post	I	247	408	2051	2840	3759	4	13	15	17
subj_32_piffif_3_Post	I	257	362	2114	2907	3767	4	13	15	17
subj_32_piffif_40_Post	I	239	433	2045	2756	3721	4	13	15	17
subj_32_piffif_AF2_1	I	278	540	1508	2779	4164	5	11	15	18
subj_32_piffif_AF2_4	I	276	538	1595	2794	4261	5	11	15	18
subj_32_piffif_AF2_47	I	283	551	1720	2965	4129	5	12	16	18
subj_32_piffif_MN1_10	I	271	536	1470	2785	4005	5	11	15	18
subj_32_piffif_MN1_4	I	283	563	1423	2821	3979	5	11	15	18
subj_32_piffif_MN1_48	I	291	565	1478	2910	4063	6	11	15	18
subj_32_piffif_Pre_16	I	227	440	2077	2855	3693	4	13	15	17
subj_32_piffif_Pre_53	I	238	460	2142	2829	3705	5	13	15	17
subj_32_tissif_36_Post	I	242	461	2114	2902	3911	5	13	15	17
subj_32_tissif_49_Post	I	212	576	1902	3021	3914	6	13	16	17
subj_32_tissif_AF2_17	I	257	492	1522	2809	4223	5	11	15	18
subj_32_tissif_AF2_38	I	277	547	1545	2757	3955	5	11	15	18
subj_32_tissif_MN1_1	I	301	578	1498	2856	3895	6	11	15	17
subj_32_tissif_MN1_25	I	290	571	1430	2756	4051	6	11	15	18
subj_32_tissif_MN1_7	I	298	495	1486	2867	4254	5	11	15	18
subj_32_tissif_Pre_21	I	238	456	2116	2879	3766	5	13	15	17
subj_32_tissif_Pre_32	I	233	444	2117	3001	3842	4	13	16	17
subj_32_tissif_Pre_45	I	243	450	2122	2959	3965	5	13	16	18
subj_34_kiggif_12_Post	I	264	486	2175	2922	4595	5	13	15	19
subj_34_kiggif_19_Post	I	262	472	2014	2566	4183	5	13	15	18
subj_34_kiggif_53_Post	I	252	440	2277	2570	4020	4	14	15	18
subj_34_kiggif_AF2_19	I	255	442	1076	2004	2793	4	9	13	15
subj_34_kiggif_AF2_27	I	258	330	858	2452	2830	3	8	14	15
subj_34_kiggif_AF2_35	I	241	537	1166	2660	4114	5	9	15	18
subj_34_kiggif_MN1_21	I	305	332	987	2499	3319	3	8	14	16
subj_34_kiggif_MN1_46	I	250	668	1065	2549	3883	6	9	15	17
subj_34_kiggif_Pre_0	I	274	517	2158	2357	4158	5	13	14	18
subj_34_kiggif_Pre_17	I	259	415	2212	2753	4229	4	14	15	18
subj_34_kiggif_Pre_18	I	260	430	2272	2809	4258	4	14	15	18
subj_34_piffif_20_Post	I	256	500	1918	2914	3702	5	13	15	17
subj_34_piffif_39_Post	I	241	456	1840	3071	3943	5	12	16	18
subj_34_piffif_5_Post	I	251	489	1957	2948	4038	5	13	16	18
subj_34_piffif_AF2_11	I	259	492	1188	2583	2888	5	10	15	15
subj_34_piffif_AF2_14	I	248	380	1222	2293	2977	4	10	14	16
subj_34_piffif_AF2_29	I	260	362	1115	2377	2866	4	9	14	15
subj_34_piffif_MN1_31	I	259	269	1116	2732	3473	3	9	15	17
subj_34_piffif_Pre_41	I	252	477	1945	3094	4325	5	13	16	18
subj_34_piffif_Pre_45	I	245	463	1907	3048	4211	5	13	16	18
subj_34_piffif_Pre_47	I	246	450	1885	3014	4039	5	13	16	18
subj_34_tissif_41_Post	I	244	403	1905	3105	4528	4	13	16	18
subj_34_tissif_44_Post	I	232	676	1792	2924	4268	6	12	15	18
subj_34_tissif_50_Post	I	258	464	2004	3129	4460	5	13	16	18
subj_34_tissif_AF2_25	I	271	461	1085	2535	2908	5	9	14	15
subj_34_tissif_AF2_48	I	261	438	1150	2263	3183	4	9	14	16
subj_34_tissif_AF2_9	I	282	467	1154	2405	3455	5	9	14	17
subj_34_tissif_MN1_43	I	283	690	1310	2499	3552	6	10	14	17
subj_34_tissif_Pre_16	I	246	425	1937	3077	4463	4	13	16	18
subj_34_tissif_Pre_21	I	252	450	1949	3089	4404	5	13	16	18
subj_34_tissif_Pre_29	I	243	425	1921	3126	4526	4	13	16	18
subj_35_kiggif_34_Post	I	218	416	2404	2979	4062	4	14	16	18
subj_35_kiggif_36_Post	I	217	418	2410	2869	4112	4	14	15	18
subj_35_kiggif_53_Post	I	213	416	2375	2924	3992	4	14	15	18
subj_35_kiggif_AF2_15	I	231	445	2386	2810	4133	4	14	15	18
subj_35_kiggif_AF2_16	I	235	460	2356	2924	3990	5	14	15	18
subj_35_kiggif_AF2_19	I	233	443	2532	3028	4206	4	14	16	18
subj_35_kiggif_MN1_15	I	203	422	2250	2850	3906	4	14	15	17
subj_35_kiggif_MN1_27	I	202	432	2309	2813	3818	4	14	15	17
subj_35_kiggif_MN1_37	I	203	419	2224	2818	3867	4	14	15	17
subj_35_kiggif_Pre_26	I	262	394	2374	2925	4175	4	14	15	18
subj_35_kiggif_Pre_34	I	141	422	2528	2955	4249	4	14	16	18
subj_35_kiggif_Pre_38	I	286	445	2417	2649	4150	4	14	15	18
subj_35_piffif_14_Post	I	216	441	2038	2753	3977	4	13	15	18
subj_35_piffif_43_Post	I	211	419	2119	2753	3778	4	13	15	17
subj_35_piffif_51_Post	I	214	423	2106	2794	3973	4	13	15	18
subj_35_piffif_AF2_1	I	223	443	2215	2767	4061	4	14	15	18
subj_35_piffif_AF2_45	I	190	392	2191	2740	4159	4	14	15	18
subj_35_piffif_AF2_46	I	215	424	1984	2581	3830	4	13	15	17
subj_35_piffif_MN1_48	I	205	429	2059	2763	3985	4	13	15	18
subj_35_piffif_MN1_6	I	212	435	2102	2770	3963	4	13	15	18
subj_35_piffif_MN1_9	I	209	450	2072	2754	3967	5	13	15	18
subj_35_piffif_Pre_21	I	274	505	2168	2810	4429	5	13	15	18
subj_35_piffif_Pre_42	I	273	513	2155	2785	4096	5	13	15	18
subj_35_piffif_Pre_46	I	286	516	2071	2805	4133	5	13	15	18
subj_35_tissif_24_Post	I	205	403	2122	2984	4456	4	13	16	18
subj_35_tissif_28_Post	I	213	413	2154	3015	4481	4	13	16	18
subj_35_tissif_35_Post	I	217	425	2166	2987	4481	4	13	16	18
subj_35_tissif_AF2_18	I	227	436	2155	2971	4485	4	13	16	18
subj_35_tissif_AF2_5	I	233	449	2292	3014	4502	5	14	16	18
subj_35_tissif_AF2_50	I	216	423	2157	3084	4574	4	13	16	19
subj_35_tissif_MN1_18	I	206	411	2053	2943	4196	4	13	16	18
subj_35_tissif_MN1_23	I	198	421	2096	2898	4301	4	13	15	18
subj_35_tissif_MN1_45	I	202	416	2023	3011	4419	4	13	16	18
subj_35_tissif_Pre_19	I	257	399	2154	3035	4528	4	13	16	18
subj_35_tissif_Pre_25	I	284	477	2197	3157	4542	5	14	16	18
subj_35_tissif_Pre_36	I	137	478	2144	3032	4457	5	13	16	18
subj_36_kiggif_51_Post	I	234	421	2240	2571	3659	4	14	15	17
subj_36_kiggif_53_Post	I	209	378	2149	2725	3855	4	13	15	17
subj_36_kiggif_7_Post	I	98	402	2220	2594	3777	4	14	15	17
subj_36_kiggif_AF2_13	I	193	281	2345	2780	3884	3	14	15	17
subj_36_kiggif_AF2_43	I	240	440	2187	2615	3973	4	13	15	18
subj_36_kiggif_AF2_48	I	249	419	2286	2953	3538	4	14	16	17
subj_36_kiggif_MN1_28	I	248	483	2194	2684	3847	5	14	15	17
subj_36_kiggif_MN1_49	I	241	465	2174	2671	3929	5	13	15	17
subj_36_kiggif_Pre_15	I	241	457	2191	2818	3826	5	14	15	17
subj_36_kiggif_Pre_17	I	187	363	2169	2656	3785	4	13	15	17
subj_36_kiggif_Pre_39	I	254	443	2225	2759	3799	4	14	15	17
subj_36_piffif_1_Post	I	215	444	1926	2769	3641	4	13	15	17
subj_36_piffif_35_Post	I	200	443	1875	2506	3516	4	12	14	17
subj_36_piffif_42_Post	I	242	479	1866	2902	3771	5	12	15	17
subj_36_piffif_AF2_30	I	224	433	1886	2667	3568	4	13	15	17
subj_36_piffif_AF2_39	I	235	453	1875	2778	4127	5	12	15	18
subj_36_piffif_AF2_41	I	194	418	1841	2689	3697	4	12	15	17
subj_36_piffif_MN1_24	I	222	461	1700	2567	3623	5	12	15	17
subj_36_piffif_MN1_26	I	232	459	1815	2650	3698	5	12	15	17
