"ooTextFile"
"TableOfReal" 

4	 "Label","F1Hz","F2Hz","gender"

952

"I"	284	2351	"F"
"I"	373	2439	"F"
"I"	341	2403	"F"
"I"	280	2371	"F"
"I"	302	2524	"F"
"I"	396	2294	"F"
"I"	378	2495	"F"
"I"	382	2366	"F"
"I"	437	2330	"F"
"I"	447	2251	"F"
"I"	438	2296	"F"
"I"	457	2070	"F"
"I"	444	2015	"F"
"I"	456	2079	"F"
"I"	434	2034	"F"
"I"	434	2069	"F"
"I"	428	2035	"F"
"I"	508	2356	"F"
"I"	478	2374	"F"
"I"	498	2355	"F"
"I"	505	1964	"F"
"I"	508	1961	"F"
"I"	513	1925	"F"
"I"	502	1970	"F"
"I"	500	2025	"F"
"I"	483	1943	"F"
"I"	463	2242	"F"
"I"	445	2353	"F"
"I"	442	2376	"F"
"I"	428	1792	"F"
"I"	417	1983	"F"
"I"	442	1847	"F"
"I"	445	1961	"F"
"I"	452	2077	"F"
"I"	453	1992	"F"
"I"	428	2270	"F"
"I"	475	2213	"F"
"I"	482	2209	"F"
"I"	438	2089	"F"
"I"	492	1951	"F"
"I"	494	1987	"F"
"I"	459	2118	"F"
"I"	465	2211	"F"
"I"	419	2094	"F"
"I"	368	2525	"F"
"I"	374	2572	"F"
"I"	391	2519	"F"
"I"	395	2113	"F"
"I"	406	2044	"F"
"I"	442	2168	"F"
"I"	390	2050	"F"
"I"	390	2005	"F"
"I"	398	2283	"F"
"I"	430	2525	"F"
"I"	429	2368	"F"
"I"	413	2393	"F"
"I"	413	2228	"F"
"I"	426	2217	"F"
"I"	451	2280	"F"
"I"	424	2187	"F"
"I"	426	2342	"F"
"I"	420	2270	"F"
"I"	419	1937	"F"
"I"	449	2036	"F"
"I"	410	2128	"F"
"I"	410	1901	"F"
"I"	430	1922	"F"
"I"	385	1863	"F"
"I"	430	1931	"F"
"I"	418	1861	"F"
"I"	408	1878	"F"
"I"	569	2160	"F"
"I"	572	2114	"F"
"I"	480	2416	"F"
"I"	469	2055	"F"
"I"	461	2230	"F"
"I"	475	2324	"F"
"I"	480	2194	"F"
"I"	504	1872	"F"
"I"	451	2207	"F"
"I"	493	2645	"F"
"I"	444	2207	"F"
"I"	348	2250	"F"
"I"	386	2059	"F"
"I"	485	2006	"F"
"I"	462	2046	"F"
"I"	382	2135	"F"
"I"	363	1984	"F"
"I"	512	2236	"F"
"I"	465	2072	"F"
"I"	478	1980	"F"
"I"	493	2018	"F"
"I"	491	1893	"F"
"I"	482	1926	"F"
"I"	500	1899	"F"
"I"	475	1902	"F"
"I"	468	1922	"F"
"I"	483	1967	"F"
"I"	486	2463	"F"
"I"	491	2302	"F"
"I"	449	2534	"F"
"I"	447	2189	"F"
"I"	466	2226	"F"
"I"	429	2254	"F"
"I"	426	2215	"F"
"I"	479	2224	"F"
"I"	466	2146	"F"
"I"	540	2313	"F"
"I"	532	2413	"F"
"I"	531	2457	"F"
"I"	535	2459	"F"
"I"	316	2777	"F"
"I"	512	2291	"F"
"I"	484	2344	"F"
"I"	488	2286	"F"
"E"	539	2075	"F"
"E"	531	2090	"F"
"E"	492	2044	"F"
"E"	587	1905	"F"
"E"	593	1943	"F"
"E"	556	1876	"F"
"E"	528	1977	"F"
"E"	576	1987	"F"
"E"	525	1944	"F"
"E"	562	2236	"F"
"E"	583	2342	"F"
"E"	551	2361	"F"
"E"	589	1971	"F"
"E"	597	2185	"F"
"E"	616	2226	"F"
"E"	536	2043	"F"
"E"	590	2017	"F"
"E"	554	2118	"F"
"E"	440	2018	"F"
"E"	476	2364	"F"
"E"	478	2160	"F"
"E"	632	1996	"F"
"E"	457	2064	"F"
"E"	493	2034	"F"
"E"	492	2022	"F"
"E"	592	2081	"F"
"E"	542	2064	"F"
"E"	807	2013	"F"
"E"	765	1945	"F"
"E"	770	2015	"F"
"E"	740	1840	"F"
"E"	786	1962	"F"
"E"	732	1871	"F"
"E"	803	1915	"F"
"E"	714	2067	"F"
"E"	735	2005	"F"
"E"	528	2103	"F"
"E"	611	2138	"F"
"E"	544	2043	"F"
"E"	650	1732	"F"
"E"	639	1719	"F"
"E"	635	1774	"F"
"E"	599	1804	"F"
"E"	561	1781	"F"
"E"	600	1810	"F"
"E"	561	2096	"F"
"E"	647	2099	"F"
"E"	608	2046	"F"
"E"	644	1858	"F"
"E"	656	1893	"F"
"E"	673	1844	"F"
"E"	628	1982	"F"
"E"	557	1967	"F"
"E"	561	1946	"F"
"E"	483	1983	"F"
"E"	474	2009	"F"
"E"	454	1989	"F"
"E"	490	1647	"F"
"E"	514	1758	"F"
"E"	469	1698	"F"
"E"	451	1754	"F"
"E"	448	1781	"F"
"E"	475	1772	"F"
"E"	656	2103	"F"
"E"	696	2029	"F"
"E"	591	2211	"F"
"E"	659	1728	"F"
"E"	675	1907	"F"
"E"	688	1941	"F"
"E"	682	1827	"F"
"E"	687	2097	"F"
"E"	535	2200	"F"
"E"	536	2187	"F"
"E"	529	2106	"F"
"E"	618	1999	"F"
"E"	627	1982	"F"
"E"	661	2008	"F"
"E"	561	2036	"F"
"E"	602	1987	"F"
"E"	741	2074	"F"
"E"	615	1928	"F"
"E"	629	1981	"F"
"E"	658	1988	"F"
"E"	635	1895	"F"
"E"	588	1803	"F"
"E"	633	1804	"F"
"E"	521	1949	"F"
"E"	484	1784	"F"
"E"	507	1870	"F"
"E"	581	2231	"F"
"E"	629	2126	"F"
"E"	560	2298	"F"
"E"	619	1993	"F"
"E"	621	2043	"F"
"E"	634	2051	"F"
"E"	549	2037	"F"
"E"	445	2314	"F"
"E"	835	1618	"F"
"E"	871	2293	"F"
"E"	831	1987	"F"
"E"	837	1805	"F"
"E"	808	1791	"F"
"E"	661	1434	"F"
"E"	876	1781	"F"
"E"	1028	2302	"F"
"E"	611	1427	"F"
"E"	631	2001	"F"
"E"	653	1933	"F"
"E"	642	1989	"F"
"E"	724	1664	"F"
"E"	757	1652	"F"
"E"	656	1891	"F"
"E"	709	1736	"F"
"E"	655	1691	"F"
"E"	691	1754	"F"
"E"	522	2009	"F"
"E"	564	2053	"F"
"E"	666	2000	"F"
"E"	564	1664	"F"
"E"	665	1772	"F"
"E"	691	1890	"F"
"E"	495	1974	"F"
"E"	532	1833	"F"
"E"	558	2038	"F"
"E"	542	2517	"F"
"E"	451	2438	"F"
"E"	309	2029	"F"
"E"	458	1895	"F"
"E"	563	2125	"F"
"E"	535	1583	"F"
"E"	469	1911	"F"
"E"	487	2129	"F"
"E"	550	2272	"F"
"E"	641	1996	"F"
"E"	616	1931	"F"
"E"	549	2089	"F"
"E"	661	1692	"F"
"E"	650	1597	"F"
"E"	718	1800	"F"
"E"	514	1649	"F"
"E"	650	1802	"F"
"E"	505	1719	"F"
"E"	596	2154	"F"
"E"	596	2248	"F"
"E"	757	2204	"F"
"E"	834	2035	"F"
"E"	711	2029	"F"
"E"	791	2058	"F"
"E"	731	2058	"F"
"E"	656	2056	"F"
"E"	659	1973	"F"
"E"	591	1979	"F"
"E"	615	1982	"F"
"E"	580	2022	"F"
"E"	604	1845	"F"
"E"	645	1833	"F"
"E"	652	1828	"F"
"E"	572	1966	"F"
"E"	602	1939	"F"
"E"	621	1882	"F"
"E"	576	1846	"F"
"E"	606	1923	"F"
"E"	644	1845	"F"
"E"	705	1878	"F"
"E"	732	1883	"F"
"E"	698	1862	"F"
"E"	466	1896	"F"
"E"	703	1877	"F"
"E"	669	2009	"F"
"E"	585	2191	"F"
"E"	629	2242	"F"
"E"	637	2275	"F"
"E"	628	1814	"F"
"E"	690	1896	"F"
"E"	777	1999	"F"
"E"	574	1909	"F"
"E"	642	1973	"F"
"E"	609	2023	"F"
"E"	491	2078	"F"
"E"	471	2069	"F"
"E"	389	2087	"F"
"E"	555	1789	"F"
"E"	618	1782	"F"
"E"	624	1652	"F"
"E"	608	1739	"F"
"E"	584	1818	"F"
"E"	560	1764	"F"
"E"	348	2196	"F"
"E"	442	2168	"F"
"E"	378	2217	"F"
"E"	564	2004	"F"
"E"	543	1926	"F"
"E"	541	1973	"F"
"E"	415	1827	"F"
"E"	406	1727	"F"
"E"	461	1759	"F"
"E"	461	2333	"F"
"E"	525	2051	"F"
"E"	504	2268	"F"
"E"	657	1973	"F"
"E"	562	1897	"F"
"E"	616	1994	"F"
"E"	436	2040	"F"
"E"	595	2001	"F"
"E"	552	1995	"F"
"E"	771	2111	"F"
"E"	620	2098	"F"
"E"	662	2098	"F"
"E"	731	1971	"F"
"E"	731	1877	"F"
"E"	718	1955	"F"
"E"	773	1977	"F"
"E"	744	2061	"F"
"E"	767	1973	"F"
"E"	526	1949	"F"
"E"	480	1758	"F"
"E"	464	1935	"F"
"E"	601	1705	"F"
"E"	577	1725	"F"
"E"	568	1737	"F"
"E"	511	1735	"F"
"E"	554	1763	"F"
"E"	525	1738	"F"
"E"	719	2037	"F"
"E"	694	2069	"F"
"E"	729	2231	"F"
"E"	672	1826	"F"
"E"	690	1848	"F"
"E"	660	1857	"F"
"E"	623	1923	"F"
"E"	686	1956	"F"
"E"	672	1886	"F"
"E"	547	1746	"F"
"E"	621	1741	"F"
"E"	555	1732	"F"
"E"	580	1721	"F"
"E"	572	1732	"F"
"E"	613	1684	"F"
"E"	550	1724	"F"
"E"	592	1671	"F"
"E"	673	1751	"F"
"E"	555	2009	"F"
"E"	543	1977	"F"
"E"	570	1992	"F"
"E"	580	1899	"F"
"E"	524	1898	"F"
"E"	549	1872	"F"
"E"	419	1896	"F"
"E"	516	1875	"F"
"E"	479	1880	"F"
"E"	550	2017	"F"
"E"	624	2137	"F"
"E"	554	2091	"F"
"E"	629	1915	"F"
"E"	589	2040	"F"
"E"	606	2010	"F"
"E"	592	1927	"F"
"E"	629	1893	"F"
"E"	536	1925	"F"
"E"	465	2068	"F"
"E"	562	2081	"F"
"E"	529	2136	"F"
"E"	691	1842	"F"
"E"	513	1878	"F"
"E"	721	1837	"F"
"E"	589	1969	"F"
"E"	577	1920	"F"
"E"	496	1787	"F"
"E"	612	2052	"F"
"E"	699	1977	"F"
"E"	622	2002	"F"
"E"	737	1735	"F"
"E"	730	1798	"F"
"E"	739	1777	"F"
"E"	700	1854	"F"
"E"	675	1870	"F"
"E"	715	1876	"F"
"E"	519	1954	"F"
"E"	472	1950	"F"
"E"	474	1931	"F"
"E"	579	1740	"F"
"E"	526	1805	"F"
"E"	511	1780	"F"
"E"	475	1837	"F"
"E"	489	1802	"F"
"E"	470	1823	"F"
"E"	494	2024	"F"
"E"	544	2170	"F"
"E"	521	1971	"F"
"E"	618	1872	"F"
"E"	535	1776	"F"
"E"	593	1922	"F"
"E"	551	2025	"F"
"E"	466	1914	"F"
"E"	510	1856	"F"
"E"	571	1926	"F"
"E"	618	1961	"F"
"E"	573	2010	"F"
"E"	580	1701	"F"
"E"	581	1766	"F"
"E"	588	1807	"F"
"E"	490	1891	"F"
"E"	552	1818	"F"
"E"	540	1866	"F"
"E"	1360	2719	"F"
"E"	661	2097	"F"
"E"	629	1963	"F"
"E"	687	1834	"F"
"E"	704	1816	"F"
"E"	651	1865	"F"
"E"	662	1773	"F"
"E"	704	1865	"F"
"E"	691	1758	"F"
"E"	464	2021	"F"
"E"	573	1846	"F"
"E"	442	2093	"F"
"E"	493	1853	"F"
"E"	498	1828	"F"
"E"	543	2004	"F"
"E"	531	2022	"F"
"E"	529	2123	"F"
"E"	480	2083	"F"
"E"	475	2068	"F"
"E"	535	2003	"F"
"E"	523	2040	"F"
"E"	561	1867	"F"
"E"	648	1765	"F"
"E"	525	1822	"F"
"E"	574	1979	"F"
"E"	516	1901	"F"
"E"	516	2243	"F"
"E"	492	2204	"F"
"E"	478	2185	"F"
"E"	544	1903	"F"
"E"	517	1972	"F"
"E"	492	1921	"F"
"E"	563	2008	"F"
"E"	450	2106	"F"
"E"	409	2139	"F"
"E"	508	2179	"F"
"E"	627	2072	"F"
"E"	554	2045	"F"
"E"	660	1946	"F"
"E"	666	1852	"F"
"E"	588	2008	"F"
"E"	592	2044	"F"
"E"	620	1954	"F"
"E"	644	1977	"F"
"E"	593	1915	"F"
"E"	565	1623	"F"
"E"	577	1718	"F"
"E"	595	1701	"F"
"E"	552	1353	"F"
"E"	480	1657	"F"
"E"	554	1603	"F"
"E"	499	1669	"F"
"E"	452	1589	"F"
"E"	494	2136	"F"
"E"	540	2267	"F"
"E"	534	1847	"F"
"E"	634	1786	"F"
"E"	644	1828	"F"
"E"	535	1894	"F"
"E"	420	1917	"F"
"E"	674	1931	"F"
"E"	519	2080	"F"
"E"	493	2126	"F"
"E"	569	2045	"F"
"E"	819	1795	"F"
"E"	645	1876	"F"
"E"	634	1917	"F"
"E"	518	1811	"F"
"E"	692	1928	"F"
"E"	438	2026	"F"
"E"	494	1875	"F"
"E"	483	1869	"F"
"E"	484	1831	"F"
"E"	544	1716	"F"
"E"	545	1725	"F"
"E"	564	1650	"F"
"E"	499	1735	"F"
"E"	461	1696	"F"
"E"	489	1645	"F"
"E"	600	2165	"F"
"E"	558	2159	"F"
"E"	528	2311	"F"
"E"	545	2005	"F"
"E"	613	2088	"F"
"E"	594	2143	"F"
"E"	482	1997	"F"
"E"	569	2004	"F"
"E"	497	2178	"F"
"E"	841	2169	"F"
"E"	726	2192	"F"
"E"	708	2221	"F"
"E"	709	2028	"F"
"E"	647	1990	"F"
"E"	728	2058	"F"
"E"	771	2070	"F"
"E"	730	2054	"F"
"E"	717	2064	"F"
"I"	298	2100	"M"
"I"	282	2074	"M"
"I"	385	1991	"M"
"I"	415	1671	"M"
"I"	422	1677	"M"
"I"	375	1641	"M"
"I"	371	1681	"M"
"I"	377	1716	"M"
"I"	378	1695	"M"
"I"	380	2046	"M"
"I"	359	2095	"M"
"I"	406	2101	"M"
"I"	357	1942	"M"
"I"	432	2043	"M"
"I"	423	1945	"M"
"I"	408	1871	"M"
"I"	449	1903	"M"
"I"	395	1833	"M"
"I"	284	2352	"M"
"I"	320	2268	"M"
"I"	335	2291	"M"
"I"	336	2162	"M"
"I"	311	2028	"M"
"I"	307	2008	"M"
"I"	336	2007	"M"
"I"	307	1911	"M"
"I"	323	2052	"M"
"I"	375	1952	"M"
"I"	337	2109	"M"
"I"	354	1885	"M"
"I"	389	1819	"M"
"I"	377	1881	"M"
"I"	388	1924	"M"
"I"	387	1891	"M"
"I"	477	1996	"M"
"I"	355	1929	"M"
"I"	341	2030	"M"
"I"	342	1979	"M"
"I"	350	1976	"M"
"I"	401	1783	"M"
"I"	375	1844	"M"
"I"	387	1803	"M"
"I"	193	1970	"M"
"I"	380	1874	"M"
"I"	376	2042	"M"
"I"	377	2012	"M"
"I"	344	2050	"M"
"I"	410	1778	"M"
"I"	387	1739	"M"
"I"	399	1681	"M"
"I"	372	1768	"M"
"I"	404	1781	"M"
"I"	357	1877	"M"
"I"	356	2133	"M"
"I"	352	2161	"M"
"I"	348	2138	"M"
"I"	362	1998	"M"
"I"	398	1852	"M"
"I"	388	2061	"M"
"I"	387	1962	"M"
"I"	381	1994	"M"
"I"	383	1901	"M"
"I"	377	1865	"M"
"I"	370	1822	"M"
"I"	367	1928	"M"
"I"	396	1763	"M"
"I"	344	1752	"M"
"I"	398	1756	"M"
"I"	389	1730	"M"
"I"	413	1742	"M"
"I"	363	1824	"M"
"I"	321	2014	"M"
"I"	343	2023	"M"
"I"	326	1732	"M"
"I"	317	1757	"M"
"I"	306	1698	"M"
"I"	329	1797	"M"
"I"	317	1743	"M"
"I"	282	1677	"M"
"E"	536	1690	"M"
"E"	458	1701	"M"
"E"	514	1686	"M"
"E"	596	1621	"M"
"E"	561	1639	"M"
"E"	564	1573	"M"
"E"	524	1643	"M"
"E"	491	1617	"M"
"E"	548	1621	"M"
"E"	495	1884	"M"
"E"	489	1945	"M"
"E"	482	1781	"M"
"E"	487	1716	"M"
"E"	490	1782	"M"
"E"	490	1749	"M"
"E"	519	1745	"M"
"E"	479	1773	"M"
"E"	485	1723	"M"
"E"	547	2049	"M"
"E"	534	1946	"M"
"E"	544	2096	"M"
"E"	570	1614	"M"
"E"	876	2069	"M"
"E"	580	1647	"M"
"E"	522	1889	"M"
"E"	542	1748	"M"
"E"	526	1863	"M"
"E"	419	1857	"M"
"E"	550	1846	"M"
"E"	545	1803	"M"
"E"	545	1769	"M"
"E"	470	1716	"M"
"E"	506	1790	"M"
"E"	496	1814	"M"
"E"	451	1911	"M"
"E"	489	1851	"M"
"E"	509	1765	"M"
"E"	530	1742	"M"
"E"	443	1744	"M"
"E"	479	1777	"M"
"E"	433	1803	"M"
"E"	416	1705	"M"
"E"	454	1787	"M"
"E"	525	1664	"M"
"E"	517	1631	"M"
"E"	520	1636	"M"
"E"	506	1654	"M"
"E"	522	1633	"M"
"E"	507	1904	"M"
"E"	456	1939	"M"
"E"	457	1838	"M"
"E"	480	1712	"M"
"E"	526	1673	"M"
"E"	448	1744	"M"
"E"	484	1685	"M"
"E"	474	1731	"M"
"E"	499	1726	"M"
"E"	524	1705	"M"
"E"	553	1698	"M"
"E"	550	1598	"M"
"E"	555	1673	"M"
"E"	516	1498	"M"
"E"	506	1679	"M"
"E"	493	1707	"M"
"E"	531	1598	"M"
"E"	356	1758	"M"
"E"	389	1711	"M"
"E"	357	1838	"M"
"E"	306	1928	"M"
"E"	369	1473	"M"
"E"	439	1393	"M"
"E"	349	1607	"M"
"E"	339	1600	"M"
"E"	338	1545	"M"
